id_enzyme,ec1,ec2,ec3,ec4,"accepted_name,",systematic_name,cofactors,activity,history
3344,2,7,2,13,Glutamate 1-kinase,ATP:L-glutamate 1-phosphotransferase,NULL,ATP + L-glutamate = ADP + alpha-L-glutamyl phosphate.,EC 2.7.2.13 created 1984
3345,2,7,2,14,Branched-chain-fatty-acid kinase,ATP:branched-chain-fatty-acid 1-phosphotransferase,NULL,ATP + 2-methylpropanoate = ADP + 2-methylpropanoyl phosphate.,EC 2.7.2.14 created 1990
3346,2,7,2,15,Propionate kinase,ATP:propanoate phosphotransferase,Magnesium.,ATP + propanoate = ADP + propanoyl phosphate.,EC 2.7.2.15 created 2005
3347,2,7,3,1,Guanidinoacetate kinase,ATP:guanidinoacetate N-phosphotransferase,NULL,ATP + guanidinoacetate = ADP + phosphoguanidinoacetate.,EC 2.7.3.1 created 1961
3348,2,7,3,2,Creatine kinase,ATP:creatine N-phosphotransferase,NULL,ATP + creatine = ADP + phosphocreatine.,EC 2.7.3.2 created 1961
3349,2,7,3,3,Arginine kinase,ATP:L-arginine N(omega)-phosphotransferase,NULL,ATP + L-arginine = ADP + N(omega)-phospho-L-arginine.,EC 2.7.3.3 created 1961
3350,2,7,3,4,Taurocyamine kinase,ATP:taurocyamine N-phosphotransferase,NULL,ATP + taurocyamine = ADP + N-phosphotaurocyamine.,EC 2.7.3.4 created 1965
3351,2,7,3,5,Lombricine kinase,ATP:lombricine N-phosphotransferase,NULL,ATP + lombricine = ADP + N-phospholombricine.,"EC 2.7.3.5 created 1965, modified 1976"
3352,2,7,3,6,Hypotaurocyamine kinase,ATP:hypotaurocyamine N-phosphotransferase,NULL,ATP + hypotaurocyamine = ADP + N(omega)-phosphohypotaurocyamine.,EC 2.7.3.6 created 1965
3353,2,7,3,7,Opheline kinase,ATP:guanidinoethyl-methyl-phosphate phosphotransferase,NULL,ATP + guanidinoethyl methyl phosphate = ADP +N'-phosphoguanidinoethyl methylphosphate.,EC 2.7.3.7 created 1972
3354,2,7,3,8,Ammonia kinase,ATP:ammonia phosphotransferase,NULL,ATP + NH(3) = ADP + phosphoramide.,EC 2.7.3.8 created 1972
3355,2,7,3,9,Phosphoenolpyruvate--protein phosphotransferase,Phosphoenolpyruvate:protein-L-histidine N(pi)-phosphotransferase,NULL,Phosphoenolpyruvate + protein L-histidine = pyruvate + protein N(pi)-phospho-L-histidine.,EC 2.7.3.9 created 1972
3356,2,7,3,10,Agmatine kinase,ATP:agmatine N(4)-phosphotransferase,NULL,ATP + agmatine = ADP + N(4)-phosphoagmatine.,EC 2.7.3.10 created 1984
3357,2,7,3,11,NULL,NULL,NULL,NULL,"EC 2.7.3.11 created 1989, deleted 2005"
3358,2,7,3,12,NULL,NULL,NULL,NULL,"EC 2.7.3.12 created 1989, deleted 2005"
3359,2,7,4,1,Polyphosphate kinase,ATP:polyphosphate phosphotransferase,NULL,ATP + (phosphate)(n) = ADP + (phosphate)(n+1).,EC 2.7.4.1 created 1961
3360,2,7,4,2,Phosphomevalonate kinase,ATP:(R)-5-phosphomevalonate phosphotransferase,NULL,ATP + (R)-5-phosphomevalonate = ADP + (R)-5-diphosphomevalonate.,EC 2.7.4.2 created 1961
3361,2,7,4,3,Adenylate kinase,ATP:AMP phosphotransferase,NULL,ATP + AMP = 2 ADP.,EC 2.7.4.3 created 1961
3362,2,7,4,4,Nucleoside-phosphate kinase,ATP:nucleoside-phosphate phosphotransferase,NULL,ATP + nucleoside phosphate = ADP + nucleoside diphosphate.,EC 2.7.4.4 created 1961
3363,2,7,4,5,NULL,NULL,NULL,NULL,"EC 2.7.4.5 created 1961, deleted 1972"
3364,2,7,4,6,Nucleoside-diphosphate kinase,ATP:nucleoside-diphosphate phosphotransferase,NULL,ATP + nucleoside diphosphate = ADP + nucleoside triphosphate.,EC 2.7.4.6 created 1961
3365,2,7,4,7,Phosphomethylpyrimidine kinase,ATP:(4-amino-2-methylpyrimidin-5-yl)methyl-phosphate phosphotransferase,NULL,ATP + 4-amino-2-methyl-5-phosphomethylpyrimidine = ADP + 4-amino-2-methyl-5-diphosphomethylpyrimidine.,EC 2.7.4.7 created 1965
3366,2,7,4,8,Guanylate kinase,ATP:(d)GMP phosphotransferase,NULL,ATP + GMP = ADP + GDP.,EC 2.7.4.8 created 1965
3367,2,7,4,9,dTMP kinase,ATP:dTMP phosphotransferase,NULL,ATP + dTMP = ADP + dTDP.,EC 2.7.4.9 created 1965
3368,2,7,4,10,Nucleoside-triphosphate--adenylate kinase,Nucleoside-triphosphate:AMP phosphotransferase,NULL,NTP + AMP = NDP + ADP.,EC 2.7.4.10 created 1965
3369,2,7,4,11,(Deoxy)adenylate kinase,ATP:(d)AMP phosphotransferase,NULL,ATP + dAMP = ADP + dADP.,EC 2.7.4.11 created 1972
3370,2,7,4,12,T(2)-induced deoxynucleotide kinase,ATP:(d)NMP phosphotransferase,NULL,ATP + dGMP (or dTMP) = ADP + dGDP (or dTDP).,EC 2.7.4.12 created 1972
3371,2,7,4,13,(Deoxy)nucleoside-phosphate kinase,ATP:deoxynucleoside-phosphate phosphotransferase,NULL,ATP + deoxynucleoside phosphate = ADP + deoxynucleoside diphosphate.,EC 2.7.4.13 created 1972
3372,2,7,4,14,UMP/CMP kinase,ATP:CMP(UMP) phosphotransferase,NULL,(1) ATP + (d)CMP = ADP + (d)CDP.(2) ATP + UMP = ADP + UDP.,"EC 2.7.4.14 created 1961 as EC 2.7.4.5, transferred 1972 to EC 2.7.4.14, modified 1980, modified 2010, modified 2011"
3373,2,7,4,15,Thiamine-diphosphate kinase,ATP:thiamine-diphosphate phosphotransferase,NULL,ATP + thiamine diphosphate = ADP + thiamine triphosphate.,EC 2.7.4.15 created 1972
3374,2,7,4,16,Thiamine-phosphate kinase,ATP:thiamine-phosphate phosphotransferase,NULL,ATP + thiamine phosphate = ADP + thiamine diphosphate.,EC 2.7.4.16 created 1976
3375,2,7,4,17,3-phosphoglyceroyl-phosphate--polyphosphate phosphotransferase,3-phospho-D-glyceroyl-phosphate:polyphosphate phosphotransferase,NULL,3-phospho-D-glyceroyl phosphate + (phosphate)(n) = 3-phosphoglycerate +(phosphate)(n+1).,EC 2.7.4.17 created 1976
3376,2,7,4,18,Farnesyl-diphosphate kinase,ATP:farnesyl-diphosphate phosphotransferase,NULL,ATP + farnesyl diphosphate = ADP + farnesyl triphosphate.,EC 2.7.4.18 created 1978
3377,2,7,4,19,5-methyldeoxycytidine-5'-phosphate kinase,ATP:5-methyldeoxycytidine-5'-phosphate phosphotransferase,NULL,ATP + 5-methyldeoxycytidine 5'-phosphate = ADP + 5-methyldeoxycytidinediphosphate.,EC 2.7.4.19 created 1984
3378,2,7,4,20,Dolichyl-diphosphate--polyphosphate phosphotransferase,Dolichyl-diphosphate:polyphosphate phosphotransferase,NULL,Dolichyl diphosphate + (phosphate)(n) = dolichyl phosphate +(phosphate)(n+1).,EC 2.7.4.20 created 1989
3379,2,7,4,21,Inositol-hexakisphosphate kinase,ATP:1D-myo-inositol-hexakisphosphate 5-phosphotransferase,NULL,"(1) ATP + 1D-myo-inositol hexakisphosphate = ADP + 1D-myo-inositol5-diphosphate 1,2,3,4,6-pentakisphosphate.(2) ATP + 1D-myo-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate =ADP + 1D-myo-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate.","EC 2.7.4.21 created 2002 as EC 2.7.1.152, transferred 2003 to EC 2.7.4.21, modified 2013"
3380,2,7,4,22,UMP kinase,ATP:UMP phosphotransferase,NULL,ATP + UMP = ADP + UDP.,EC 2.7.4.22 created 2006
3381,2,7,4,23,"Ribose 1,5-bisphosphate phosphokinase","ATP:alpha-D-ribose-1,5-bisphosphate phosphotransferase",NULL,"ATP + alpha-D-ribose 1,5-bisphosphate = ADP + 5-phospho-alpha-D-ribose1-diphosphate.",EC 2.7.4.23 created 2006
3382,2,7,4,24,Diphosphoinositol-pentakisphosphate kinase,ATP:1D-myo-inositol-5-diphosphate-pentakisphosphate phosphotransferase,NULL,"(1) ATP + 1D-myo-inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate =ADP + 1D-myo-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate.(2) ATP + 1D-myo-inositol hexakisphosphate = ADP + 1D-myo-inositol1-diphosphate 2,3,4,5,6-pentakisphosphate.","EC 2.7.4.24 created 2003 as EC 2.7.1.155, transferred 2007 to EC 2.7.4.24, modified 2014"
3383,2,7,4,25,(d)CMP kinase,ATP:(d)CMP phosphotransferase,NULL,ATP + (d)CMP = ADP + (d)CDP.,EC 2.7.4.25 created 2010
3384,2,7,4,26,Isopentenyl phosphate kinase,ATP:isopentenyl phosphate phosphotransferase,NULL,ATP + isopentenyl phosphate = ADP + isopentenyl diphosphate.,EC 2.7.4.26 created 2012
3385,2,7,4,27,"([Pyruvate, phosphate dikinase] phosphate) phosphotransferase","[Pyruvate, phosphate dikinase] phosphate:phosphate phosphotransferase",NULL,"[Pyruvate, phosphate dikinase] phosphate + phosphate = [pyruvate,phosphate dikinase] + diphosphate.",EC 2.7.4.27 created 2012
3386,2,7,4,n1,NULL,NULL,NULL,NULL,Preliminary entry into NC-IUBMB
3387,2,7,4,n2,"([Pyruvate, water dikinase] phosphate) phosphotransferase","[Pyruvate, water dikinase] phosphate:phosphate phosphotransferase",NULL,"[Pyruvate, water dikinase] phosphate + phosphate = [pyruvate, waterdikinase] + diphosphate.",EC 2.7.4.28 created 2012
3388,2,7,5,1,NULL,NULL,NULL,NULL,"EC 2.7.5.1 created 1961, deleted 1984"
3389,2,7,5,2,NULL,NULL,NULL,NULL,"EC 2.7.5.2 created 1961, deleted 1984"
3390,2,7,5,3,NULL,NULL,NULL,NULL,"EC 2.7.5.3 created 1961, deleted 1984"
3391,2,7,5,4,NULL,NULL,NULL,NULL,"EC 2.7.5.4 created 1961, deleted 1984"
3392,2,7,5,5,NULL,NULL,NULL,NULL,"EC 2.7.5.5 created 1972, deleted 1984"
3393,2,7,5,6,NULL,NULL,NULL,NULL,"EC 2.7.5.6 created 1972, deleted 1984"
3394,2,7,5,7,NULL,NULL,NULL,NULL,"EC 2.7.5.7 created 1981, deleted 1984"
3395,2,7,6,1,Ribose-phosphate diphosphokinase,ATP:D-ribose-5-phosphate diphosphotransferase,NULL,ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose1-diphosphate.,EC 2.7.6.1 created 1961
3396,2,7,6,2,Thiamine diphosphokinase,ATP:thiamine diphosphotransferase,NULL,ATP + thiamine = AMP + thiamine diphosphate.,EC 2.7.6.2 created 1961
3397,2,7,6,3,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,"ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-diphosphotransferase",NULL,"ATP + 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine = AMP +(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl diphosphate.",EC 2.7.6.3 created 1972
3398,2,7,6,4,Nucleotide diphosphokinase,ATP:nucleoside-5'-phosphate diphosphotransferase,NULL,ATP + nucleoside 5'-phosphate = AMP + 5'-phosphonucleoside3'-diphosphate.,EC 2.7.6.4 created 1976
3399,2,7,6,5,GTP diphosphokinase,ATP:GTP 3'-diphosphotransferase,NULL,ATP + GTP = AMP + guanosine 3'-diphosphate 5'-triphosphate.,EC 2.7.6.5 created 1981
3400,2,7,7,1,Nicotinamide-nucleotide adenylyltransferase,ATP:nicotinamide-nucleotide adenylyltransferase,NULL,ATP + nicotinamide ribonucleotide = diphosphate + NAD(+).,EC 2.7.7.1 created 1961
3401,2,7,7,2,FAD synthetase,ATP:FMN adenylyltransferase,Magnesium.,ATP + FMN = diphosphate + FAD.,"EC 2.7.7.2 created 1961, modified 2007"
3402,2,7,7,3,Pantetheine-phosphate adenylyltransferase,ATP:pantetheine-4'-phosphate adenylyltransferase,NULL,ATP + pantetheine 4'-phosphate = diphosphate + 3'-dephospho-CoA.,"EC 2.7.7.3 created 1961, modified 2002"
3403,2,7,7,4,Sulfate adenylyltransferase,ATP:sulfate adenylyltransferase,NULL,ATP + sulfate = diphosphate + adenylyl sulfate.,"EC 2.7.7.4 created 1961, modified 1999"
3404,2,7,7,5,Sulfate adenylyltransferase (ADP),ADP:sulfate adenylyltransferase,NULL,ADP + sulfate = phosphate + adenylyl sulfate.,EC 2.7.7.5 created 1961
3405,2,7,7,6,DNA-directed RNA polymerase,Nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),NULL,Nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1).,"EC 2.7.7.6 created 1961, modified 1981, modified 1982, modified 1989"
3406,2,7,7,7,DNA-directed DNA polymerase,Deoxynucleoside-triphosphate:DNA deoxynucleotidyltransferase (DNA-directed),NULL,Deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1).,"EC 2.7.7.7 created 1961, modified 1981, modified 1982"
3407,2,7,7,8,Polyribonucleotide nucleotidyltransferase,Polyribonucleotide:phosphate nucleotidyltransferase,NULL,RNA(n+1) + phosphate = RNA(n) + a nucleoside diphosphate.,EC 2.7.7.8 created 1961
3408,2,7,7,9,UTP--glucose-1-phosphate uridylyltransferase,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,NULL,UTP + alpha-D-glucose 1-phosphate = diphosphate + UDP-glucose.,EC 2.7.7.9 created 1961
3409,2,7,7,10,UTP--hexose-1-phosphate uridylyltransferase,UTP:alpha-D-hexose-1-phosphate uridylyltransferase,NULL,UTP + alpha-D-galactose 1-phosphate = diphosphate + UDP-alpha-D-galactose.,EC 2.7.7.10 created 1961
3410,2,7,7,11,UTP--xylose-1-phosphate uridylyltransferase,UTP:alpha-D-xylose-1-phosphate uridylyltransferase,NULL,UTP + alpha-D-xylose 1-phosphate = diphosphate + UDP-D-xylose.,EC 2.7.7.11 created 1961
3411,2,7,7,12,UDP-glucose--hexose-1-phosphate uridylyltransferase,UDP-alpha-D-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,NULL,UDP-alpha-D-glucose + alpha-D-galactose 1-phosphate = alpha-D-glucose1-phosphate + UDP-alpha-D-galactose.,EC 2.7.7.12 created 1961
3412,2,7,7,13,Mannose-1-phosphate guanylyltransferase,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,NULL,GTP + alpha-D-mannose 1-phosphate = diphosphate + GDP-mannose.,"EC 2.7.7.13 created 1961, modified 1976"
3413,2,7,7,14,Ethanolamine-phosphate cytidylyltransferase,CTP:ethanolamine-phosphate cytidylyltransferase,NULL,CTP + ethanolamine phosphate = diphosphate + CDP-ethanolamine.,EC 2.7.7.14 created 1961
3414,2,7,7,15,Choline-phosphate cytidylyltransferase,CTP:choline-phosphate cytidylyltransferase,NULL,CTP + phosphocholine = diphosphate + CDP-choline.,EC 2.7.7.15 created 1961
3415,2,7,7,16,NULL,NULL,NULL,NULL,"EC 2.7.7.16 created 1961, deleted 1972, (transferred to EC 3.1.4.22, deleted 1980)"
3416,2,7,7,17,NULL,NULL,NULL,NULL,"EC 2.7.7.17 created 1965, deleted 1972, (transferred to EC 3.1.4.23, deleted 1980)"
3417,2,7,7,18,Nicotinate-nucleotide adenylyltransferase,ATP:beta-nicotinate-D-ribonucleotide adenylyltransferase,NULL,ATP + beta-nicotinate-D-ribonucleotide = diphosphate + deamido-NAD(+).,EC 2.7.7.18 created 1965
3418,2,7,7,19,Polynucleotide adenylyltransferase,ATP:polynucleotide adenylyltransferase,NULL,ATP + RNA(n) = diphosphate + RNA(n+1).,EC 2.7.7.19 created 1965
3419,2,7,7,20,NULL,NULL,NULL,NULL,NULL
3420,2,7,7,21,NULL,NULL,NULL,NULL,"EC 2.7.7.21 created 1965, deleted 2010"
3421,2,7,7,22,Mannose-1-phosphate guanylyltransferase (GDP),GDP:alpha-D-mannose-1-phosphate guanylyltransferase,NULL,GDP + alpha-D-mannose 1-phosphate = phosphate + GDP-mannose.,"EC 2.7.7.22 created 1965, modified 1976"
3422,2,7,7,23,UDP-N-acetylglucosamine diphosphorylase,UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase,NULL,UTP + N-acetyl-alpha-D-glucosamine 1-phosphate = diphosphate + UDP-N-acetyl-alpha-D-glucosamine.,"EC 2.7.7.23 created 1965, modified 2012"
3423,2,7,7,24,Glucose-1-phosphate thymidylyltransferase,dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase,NULL,dTTP + alpha-D-glucose 1-phosphate = diphosphate + dTDP-alpha-D-glucose.,EC 2.7.7.24 created 1965
3424,2,7,7,25,NULL,NULL,NULL,NULL,"EC 2.7.7.25 created 1965, deleted 2010"
3425,2,7,7,26,NULL,NULL,NULL,NULL,"EC 2.7.7.26 created 1965, deleted 1972, (transferred to EC 3.1.4.8, deleted 1980)"
3426,2,7,7,27,Glucose-1-phosphate adenylyltransferase,ATP:alpha-D-glucose-1-phosphate adenylyltransferase,NULL,ATP + alpha-D-glucose 1-phosphate = diphosphate + ADP-glucose.,EC 2.7.7.27 created 1972
3427,2,7,7,28,Nucleoside-triphosphate-aldose-1-phosphate nucleotidyltransferase,NTP:alpha-D-aldose-1-phosphate nucleotidyltransferase,NULL,Nucleoside triphosphate + alpha-D-aldose 1-phosphate = diphosphate + NDP-hexose.,"EC 2.7.7.28 created 1972, modified 2004 (EC 2.7.7.29 created 1972, incorporated 2004)"
3428,2,7,7,29,NULL,NULL,NULL,NULL,NULL
3429,2,7,7,30,Fucose-1-phosphate guanylyltransferase,GTP:beta-L-fucose-1-phosphate guanylyltransferase,NULL,GTP + beta-L-fucose 1-phosphate = diphosphate + GDP-L-fucose.,EC 2.7.7.30 created 1972
3430,2,7,7,31,DNA nucleotidylexotransferase,Nucleoside-triphosphate:DNA deoxynucleotidylexotransferase,NULL,Deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1).,EC 2.7.7.31 created 1972
3431,2,7,7,32,Galactose-1-phosphate thymidylyltransferase,dTTP:alpha-D-galactose-1-phosphate thymidylyltransferase,NULL,dTTP + alpha-D-galactose 1-phosphate = diphosphate + dTDP-galactose.,EC 2.7.7.32 created 1972
3432,2,7,7,33,Glucose-1-phosphate cytidylyltransferase,CTP:alpha-D-glucose-1-phosphate cytidylyltransferase,NULL,CTP + alpha-D-glucose 1-phosphate = diphosphate + CDP-glucose.,EC 2.7.7.33 created 1972
3433,2,7,7,34,Glucose-1-phosphate guanylyltransferase,GTP:alpha-D-glucose-1-phosphate guanylyltransferase,NULL,GTP + alpha-D-glucose 1-phosphate = diphosphate + GDP-glucose.,EC 2.7.7.34 created 1972
3434,2,7,7,35,Ribose-5-phosphate adenylyltransferase,ADP:D-ribose-5-phosphate adenylyltransferase,NULL,ADP + D-ribose 5-phosphate = phosphate + ADP-D-ribose.,EC 2.7.7.35 created 1972
3435,2,7,7,36,Aldose-1-phosphate adenylyltransferase,ADP:alpha-D-aldose-1-phosphate adenylyltransferase,NULL,ADP + alpha-D-aldose 1-phosphate = phosphate + ADP-aldose.,"EC 2.7.7.36 created 1972, modified 1986"
3436,2,7,7,37,Aldose-1-phosphate nucleotidyltransferase,NDP:alpha-D-aldose-1-phosphate nucleotidyltransferase,NULL,NDP + alpha-D-aldose 1-phosphate = phosphate + NDP-aldose.,"EC 2.7.7.37 created 1972, modified 1986"
3437,2,7,7,38,3-deoxy-manno-octulosonate cytidylyltransferase,CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase,NULL,CTP + 3-deoxy-D-manno-octulosonate = diphosphate + CMP-3-deoxy-D-manno-octulosonate.,EC 2.7.7.38 created 1972
3438,2,7,7,39,Glycerol-3-phosphate cytidylyltransferase,CTP:sn-glycerol-3-phosphate cytidylyltransferase,NULL,CTP + sn-glycerol 3-phosphate = diphosphate + CDP-glycerol.,EC 2.7.7.39 created 1972
3439,2,7,7,40,D-ribitol-5-phosphate cytidylyltransferase,CTP:D-ribitol-5-phosphate cytidylyltransferase,NULL,CTP + D-ribitol 5-phosphate = diphosphate + CDP-ribitol.,EC 2.7.7.40 created 1972
3440,2,7,7,41,Phosphatidate cytidylyltransferase,CTP:phosphatidate cytidylyltransferase,NULL,CTP + phosphatidate = diphosphate + CDP-diacylglycerol.,EC 2.7.7.41 created 1972
3441,2,7,7,42,[Glutamate--ammonia-ligase] adenylyltransferase,ATP:[L-glutamate:ammonia ligase (ADP-forming)] adenylyltransferase,NULL,ATP + [L-glutamate:ammonia ligase (ADP-forming)] = diphosphate +adenylyl-[L-glutamate:ammonia ligase (ADP-forming)].,EC 2.7.7.42 created 1972
3442,2,7,7,43,N-acylneuraminate cytidylyltransferase,CTP:N-acylneuraminate cytidylyltransferase,NULL,CTP + N-acylneuraminate = diphosphate + CMP-N-acylneuraminate.,EC 2.7.7.43 created 1972
3443,2,7,7,44,Glucuronate-1-phosphate uridylyltransferase,UTP:1-phospho-alpha-D-glucuronate uridylyltransferase,NULL,UTP + 1-phospho-alpha-D-glucuronate = diphosphate + UDP-glucuronate.,EC 2.7.7.44 created 1976
3444,2,7,7,45,Guanosine-triphosphate guanylyltransferase,GTP:GTP guanylyltransferase,NULL,"2 GTP = diphosphate + P(1),P(4)-bis(5'-guanosyl) tetraphosphate.",EC 2.7.7.45 created 1976
3445,2,7,7,46,Gentamicin 2''-nucleotidyltransferase,NTP:gentamicin 2''-nucleotidyltransferase,NULL,Nucleoside triphosphate + gentamicin = diphosphate +2''-nucleotidylgentamicin.,EC 2.7.7.46 created 1976
3446,2,7,7,47,Streptomycin 3''-adenylyltransferase,ATP:streptomycin 3''-adenylyltransferase,NULL,ATP + streptomycin = diphosphate + 3''-adenylylstreptomycin.,EC 2.7.7.47 created 1976
3447,2,7,7,48,RNA-directed RNA polymerase,Nucleoside-triphosphate:RNA nucleotidyltransferase (RNA-directed),NULL,Nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1).,"EC 2.7.7.48 created 1981, modified 1982"
3448,2,7,7,49,RNA-directed DNA polymerase,Deoxynucleoside-triphosphate:DNA deoxynucleotidyltransferase (RNA-directed),NULL,Deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1).,"EC 2.7.7.49 created 1981, modified 1982"
3449,2,7,7,50,mRNA guanylyltransferase,GTP:mRNA guanylyltransferase,NULL,GTP + (5')pp-Pur-mRNA = diphosphate + G(5')ppp-Pur-mRNA.,EC 2.7.7.50 created 1981
3450,2,7,7,51,Adenylylsulfate--ammonia adenylyltransferase,Adenylyl-sulfate:ammonia adenylyltransferase,NULL,Adenylyl sulfate + NH(3) = adenosine 5'-phosphoramidate + sulfate.,EC 2.7.7.51 created 1982
3451,2,7,7,52,RNA uridylyltransferase,UTP:RNA uridylyltransferase,NULL,UTP + RNA(n) = diphosphate + RNA(n+1).,EC 2.7.7.52 created 1983
3452,2,7,7,53,ATP adenylyltransferase,ADP:ATP adenylyltransferase,NULL,"ADP + ATP = phosphate + P(1),P(4)-bis(5'-adenosyl) tetraphosphate.",EC 2.7.7.53 created 1986
3453,2,7,7,54,NULL,NULL,NULL,NULL,NULL
3454,2,7,7,55,NULL,NULL,NULL,NULL,NULL
3455,2,7,7,56,tRNA nucleotidyltransferase,tRNA:phosphate nucleotidyltransferase,NULL,tRNA(n+1) + phosphate = tRNA(n) + a nucleoside diphosphate.,EC 2.7.7.56 created 1992
3456,2,7,7,57,N-methylphosphoethanolamine cytidylyltransferase,CTP:N-methylethanolamine-phosphate cytidylyltransferase,NULL,CTP + N-methylethanolamine phosphate = diphosphate + CDP-N-methylethanolamine.,EC 2.7.7.57 created 1992
3457,2,7,7,58,"(2,3-dihydroxybenzoyl)adenylate synthase","ATP:2,3-dihydroxybenzoate adenylyltransferase",NULL,"ATP + 2,3-dihydroxybenzoate = diphosphate + (2,3-dihydroxybenzoyl)adenylate.",EC 2.7.7.58 created 1992
3458,2,7,7,59,[Protein-PII] uridylyltransferase,UTP:[protein-PII] uridylyltransferase,NULL,UTP + [protein-PII] = diphosphate + uridylyl-[protein-PII].,EC 2.7.7.59 created 1999
3459,2,7,7,60,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,CTP:2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Manganese or magnesium.,CTP + 2-C-methyl-D-erythritol 4-phosphate = diphosphate + 4-(cytidine5'-diphospho)-2-C-methyl-D-erythritol.,EC 2.7.7.60 created 2001
3460,2,7,7,61,Citrate lyase holo-[acyl-carrier-protein] synthase,2'-(5-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate-lyase 2'-(5-phosphoribosyl)-3'-dephospho-CoA-transferase,NULL,2'-(5-triphosphoribosyl)-3'-dephospho-CoA + citrate lyase apo-[acyl-carrier-protein] = citrate lyase holo-[acyl-carrier-protein] +diphosphate.,"EC 2.7.7.61 created 2002, modified 2008"
3461,2,7,7,62,Adenosylcobinamide-phosphate guanylyltransferase,GTP:adenosylcobinamide-phosphate guanylyltransferase,NULL,GTP + adenosylcobinamide phosphate = diphosphate + adenosylcobinamide-GDP.,EC 2.7.7.62 created 2004
3462,2,7,7,63,Lipoate--protein ligase,ATP:lipoate adenylyltransferase,Magnesium.,(1) ATP + lipoate = diphosphate + lipoyl-AMP.(2) Lipoyl-AMP + protein = protein N(6)-(lipoyl)lysine + AMP.,EC 2.7.7.63 created 2006
3463,2,7,7,64,UTP-monosaccharide-1-phosphate uridylyltransferase,-,Manganese or magnesium.,UTP + a monosaccharide 1-phosphate = diphosphate + UDP-monosaccharide.,EC 2.7.7.64 created 2006
3464,2,7,7,65,Diguanylate cyclase,GTP:GTP guanylyltransferase (cyclizing),Magnesium; Manganese.,"2 GTP = 2 diphosphate + cyclic di-3',5'-guanylate.",EC 2.7.7.65 created 2008
3465,2,7,7,66,Malonate decarboxylase holo-[acyl-carrier-protein] synthase,2'-(5-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase 2'-(5-phosphoribosyl)-3'-dephospho-CoA-transferase,NULL,2'-(5-triphosphoribosyl)-3'-dephospho-CoA + malonate decarboxylase apo-[acyl-carrier-protein] = malonate decarboxylase holo-[acyl-carrier-protein] + diphosphate.,EC 2.7.7.66 created 2008
3466,2,7,7,67,CDP-archaeol synthase,"CTP:2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate cytidylyltransferase",Magnesium; Potassium.,"CTP + 2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate = diphosphate +CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol.",EC 2.7.7.67 created 2009
3467,2,7,7,68,2-phospho-L-lactate guanylyltransferase,GTP:2-phospho-L-lactate guanylyltransferase,NULL,(2S)-2-phospholactate + GTP = (2S)-lactyl-2-diphospho-5'-guanosine +diphosphate.,EC 2.7.7.68 created 2010
3468,2,7,7,69,GDP-L-galactose phosphorylase,GDP:alpha-L-galactose 1-phosphate guanylyltransferase,NULL,GDP-L-galactose + phosphate = alpha-L-galactose 1-phosphate + GDP.,EC 2.7.7.69 created 2010
