id_com,comment,id_enz
4362,"The enzyme from yeasts (Ascomycota and Basidiomycota) is a multi-functional protein complex composed of two subunits. One subunit catalyzes the reactions EC 1.1.1.100, 3-oxoacyl-[acyl-carrier-protein] reductase and EC 2.3.1.41, 3-oxoacyl-[acyl-carrier-protein] synthase, while the other subunit catalyzes the reactions of EC 2.3.1.38, [acyl-carrier-protein] S-acetyltransferase, EC 2.3.1.39, [acyl-carrier-protein] S-malonyltransferase, EC 4.2.1.59, 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase, EC 1.3.1.10, enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific) and EC 1.1.1.279, (R)-3-hydroxyacid ester dehydrogenase.The enzyme differs from the animal enzyme (EC 2.3.1.85) in that the enoyl reductase domain requires FMN as a cofactor, and the ultimate product is an acyl-CoA (usually palmitoyl-CoA) instead of a free fatty acid.",2295
4363,"The enzyme from yeasts (Ascomycota and Basidiomycota) is a multi-functional protein complex composed of two subunits. One subunit catalyzes the reactions EC 1.1.1.100 and EC 2.3.1.41, while the other subunit catalyzes the reactions of EC 2.3.1.38, EC 2.3.1.39, EC 4.2.1.59, EC 1.3.1.10 and EC 1.1.1.279. The enzyme differs from the animal enzyme (EC 2.3.1.85) in that the enoyl reductase domain requires FMN as a cofactor, and the ultimate product is an acyl-CoA (usually palmitoyl-CoA) instead of a free fatty acid.",2295
4364,"The enzyme from yeasts (Ascomycota and Basidiomycota) is a multi-functional protein complex composed of two subunits.One subunit catalyzes the reactions EC 1.1.1.100 and EC 2.3.1.41,while the other subunit catalyzes the reactions of EC 2.3.1.38,EC 2.3.1.39, EC 4.2.1.59, EC 1.3.1.10 and EC 1.1.1.279.The enzyme differs from the animal enzyme (EC 2.3.1.85) in that theenoyl reductase domain requires FMN as a cofactor, and the ultimateproduct is an acyl-CoA (usually palmitoyl-CoA) instead of a freefatty acid.",2295
4365,"Narrow specificity toward 2-arylethylamines, including serotonin (5-hydroxytryptamine), tryptamine, 5-methoxytryptamine and phenylethylamine. This is the penultimate enzyme in the production of melatonin (5-methoxy-N-acetyltryptamine) and controls its synthesis (cf. EC 2.1.1.4, acetylserotonin O-methyltransferase). Differs from EC 2.3.1.5 arylamine N-acetyltransferase.",2296
4366,"Narrow specificity toward 2-arylethylamines, including serotonin (5-hydroxytryptamine), tryptamine, 5-methoxytryptamine and phenylethylamine. This is the penultimate enzyme in the production of melatonin (5-methoxy-N-acetyltryptamine) and controls its synthesis (cf. EC 2.1.1.4). Differs from EC 2.3.1.5.",2296
4367,"Narrow specificity toward 2-arylethylamines, including serotonin(5-hydroxytryptamine), tryptamine, 5-methoxytryptamine andphenylethylamine.This is the penultimate enzyme in the production of melatonin(5-methoxy-N-acetyltryptamine) and controls its synthesis (cf.EC 2.1.1.4).Differs from EC 2.3.1.5.",2296
4368,"Acetylates N-terminal alanine, serine, methionine and glutamate residues in a number of peptides and proteins, including beta-endorphin, corticotropins and melanotropin. cf. EC 2.3.1.108 tubulin N-acetyltransferase.",2297
4369,"Acetylates N-terminal alanine, serine, methionine and glutamate residues in a number of peptides and proteins, including beta-endorphin, corticotropins and melanotropin (cf. EC 2.3.1.108).",2297
4370,"Acetylates N-terminal alanine, serine, methionine and glutamateresidues in a number of peptides and proteins, including beta-endorphin, corticotropins and melanotropin (cf. EC 2.3.1.108).",2297
4371,"Beta-glucogallin can act as donor and as acceptor. Digalloylglucose can also act as acceptor, with the formation of 1-O,2-O,6-O-trigalloylglucose.",2299
4372,"Beta-glucogallin can act as donor and as acceptor.Digalloylglucose can also act as acceptor, with the formation of1-O,2-O,6-O-trigalloylglucose.",2299
4373,"Benzoyl-CoA and, more slowly, pentanoyl-CoA, 3-methylbutanoyl-CoA and butanoyl-CoA can act as acyl donors. Involved in the synthesis of lupanine alkaloids.",2302
4374,"Benzoyl-CoA and, more slowly, pentanoyl-CoA, 3-methylbutanoyl-CoA andbutanoyl-CoA can act as acyl donors.Involved in the synthesis of lupanine alkaloids.",2302
4375,"The product, 6-deoxyerythronolide B, contains a 14-membered lactone ring and is an intermediate in the biosynthesis of erythromycin antibiotics. Biosynthesis of 6-deoxyerythronolide B requires 28 active sites that are precisely arranged along three large polypeptides, denoted DEBS1, -2 and -3 (6). The polyketide product is synthesized by the processive action of a loading didomain, six extension modules and a terminal thioesterase domain (5). Each extension module contains a minimum of a ketosynthase (KS), an acyltransferase (AT) and an acyl-carrier protein (ACP). The KS domain both accepts the growing polyketide chain from the previous module and catalyzes the subsequent decarboxylative condensation between this substrate and an ACP-bound methylmalonyl extender unit, introduce by the AT domain. This combined effort gives rise to a new polyketide intermediate that has been extended by two carbon atoms (5).",2303
4376,"The product, 6-deoxyerythronolide B, contains a 14-membered lactone ring and is an intermediate in the biosynthesis of erythromycin antibiotics. Biosynthesis of 6-deoxyerythronolide B requires 28 active sites that are precisely arranged along three large polypeptides, denoted DEBS1, -2 and -3. The polyketide product is synthesized by the processive action of a loading didomain, six extension modules and a terminal thioesterase domain. Each extension module contains a minimum of a ketosynthase (KS), an acyltransferase (AT) and an acyl-carrier protein (ACP). The KS domain both accepts the growing polyketide chain from the previous module and catalyzes the subsequent decarboxylative condensation between this substrate and an ACP-bound methylmalonyl extender unit, introduce by the AT domain. This combined effort gives rise to a new polyketide intermediate that has been extended by two carbon atoms.",2303
4377,"The product, 6-deoxyerythronolide B, contains a 14-membered lactonering and is an intermediate in the biosynthesis of erythromycinantibiotics.Biosynthesis of 6-deoxyerythronolide B requires 28 active sites thatare precisely arranged along three large polypeptides, denoted DEBS1,-2 and -3.The polyketide product is synthesized by the processive action of aloading didomain, six extension modules and a terminal thioesterasedomain.Each extension module contains a minimum of a ketosynthase (KS),an acyltransferase (AT) and an acyl-carrier protein (ACP).The KS domain both accepts the growing polyketide chain from theprevious module and catalyzes the subsequent decarboxylativecondensation between this substrate and an ACP-bound methylmalonylextender unit, introduce by the AT domain.This combined effort gives rise to a new polyketide intermediate thathas been extended by two carbon atoms.",2303
4378,Not identical with EC 2.3.1.74 naringenin-chalcone synthase or EC 2.3.1.146 pinosylvin synthase.,2304
4379,Not identical with EC 2.3.1.74 or EC 2.3.1.146.,2304
4380,Not identical with EC 2.3.1.74 or EC 2.3.1.146.,2304
4381,"Acts on mucins. Activated by 1,4-dithiothreitol.",2305
4382,"Acts on glycoprotein from mucus. Activated by 1,4-dithiothreitol.",2305
4383,"Acts on glycoprotein from mucus.Activated by 1,4-dithiothreitol.",2305
4384,"The enzyme from yeast is highly specific for tetradecanoyl-CoA, and highly specific for N-terminal glycine in oligopeptides containing serine in the 5-position. The enzyme from mammalian heart transfers acyl groups to a specific 51 kDa acceptor protein.",2306
4385,"The enzyme from Saccharomyces cerevisiae is highly specific for tetradecanoyl-CoA, and for N-terminal glycine in oligopeptides containing serine in the 5-position. The enzyme from mammalian heart transfers acyl groups to a specific acceptor protein of 51 kDa.",2306
4386,"The enzyme from Saccharomyces cerevisiae is highly specific fortetradecanoyl-CoA, and for N-terminal glycine in oligopeptidescontaining serine in the 5-position.The enzyme from mammalian heart transfers acyl groups to a specificacceptor protein of 51 kDa.",2306
4387,"Galactarate can act as acceptor, more slowly. Involved with EC 2.3.1.99 quinate O-hydroxycinnamoyltransferase in the formation of caffeoylglucarate in tomato.",2307
4388,"Galactarate can act as acceptor, more slowly. Involved with EC 2.3.1.99 in the formation of caffeoylglucarate in tomato.",2307
4389,"Galactarate can act as acceptor, more slowly.Involved with EC 2.3.1.99 in the formation of caffeoylglucarate intomato.",2307
4390,"Caffeoyl-CoA and 4-coumaroyl-CoA can also act as donors, but more slowly. Involved in the biosynthesis of chlorogenic acid in sweet potato and, with EC 2.3.1.98 chlorogenate-glucarate O-hydroxycinnamoyltransferase, in the formation of caffeoyl-CoA in tomato.",2308
4391,"Caffeoyl-CoA and 4-coumaroyl-CoA can also act as donors, more slowly. Involved in the biosynthesis of chlorogenic acid in sweet potato and, with EC 2.3.1.98 in the formation of caffeoyl-CoA in tomato.",2308
4392,"Caffeoyl-CoA and 4-coumaroyl-CoA can also act as donors, more slowly.Involved in the biosynthesis of chlorogenic acid in sweet potato and,with EC 2.3.1.98 in the formation of caffeoyl-CoA in tomato.",2308
4393,The enzyme in brain transfers long-chain acyl residues to the endogenous myelin proteolipid.,2309
4394,The enzyme in brain transfers long-chain acyl residues to theendogenous myelin proteolipid.,2309
4395,Methanofuran is a complex 4-substituted furfurylamine and is involved in the formation of methane from CO(2) in Methanobacterium thermoautotrophicum.,2310
4396,Methanofuran is a complex 4-substituted furfurylamine and is involvedin the formation of methane from CO(2) in Methanobacteriumthermoautotrophicum.,2310
4397,Involved in the synthesis of aerobactin from lysine in a strain of Escherichia coli.,2311
4398,Involved in the synthesis of aerobactin from lysine in a strain ofEscherichia coli.,2311
4399,Involved in the biosynthesis of thrombocyte activating factor in animal tissues.,2314
4400,Involved in the biosynthesis of thrombocyte activating factor inanimal tissues.,2314
4401,"4-coumaroyl-CoA (4-hydroxycinnamoyl-CoA), caffeoyl-CoA (3,4-dihydroxycinnamoyl-CoA) and feruloyl-CoA (4-hydroxy-3-methoxycinnamoyl-CoA) can also act as donors for the enzyme from the mung bean (Vigna radiata).",2315
4402,"4-coumaroyl-CoA (4-hydroxycinnamoyl-CoA), caffeoyl-CoA (3,4-dihydroxycinnamoyl-CoA) and feruloyl-CoA (4-hydroxy-3-methoxycinnamoyl-CoA) can also act as donors for the enzyme from themung bean (Vigna radiata).",2315
4403,"Catalyzes the final step in the biosynthesis of vindoline from tabersonine in the Madagascar periwinkle, Catharanthus roseus.",2316
4404,"Catalyzes the final step in the biosynthesis of vindoline fromtabersonine in the Madagascar periwinkle, Catharanthus roseus.",2316
4405,The enzyme from Chlamydomonas flagella also acetylates mammalian brain alpha-tubulin.,2317
4406,The enzyme from Chlamydomonas flagella also acetylates mammalianbrain alpha-tubulin.,2317
4407,"Also acts on L-ornithine. This is the first enzyme in the arginine succinyltransferase (AST) pathway for the catabolism of arginine (1). This pathway converts the carbon skeleton of arginine into glutamate, with the concomitant production of ammonia and conversion of succinyl-CoA into succinate and CoA. The five enzymes involved in this pathway are EC 2.3.1.109 (arginine N-succinyltransferase), EC 3.5.3.23 (N-succinylarginine dihydrolase), EC 2.6.1.81 (succinylornithine transaminase), EC 1.2.1.71 (succinylglutamate-semialdehyde dehydrogenase) and EC 3.5.1.96 (succinylglutamate desuccinylase) (2,6).",2318
4408,"Also acts on L-ornithine. This is the first enzyme in the arginine succinyltransferase (AST) pathway for the catabolism of arginine. This pathway converts the carbon skeleton of arginine into glutamate, with the concomitant production of ammonia and conversion of succinyl-CoA into succinate and CoA. The five enzymes involved in this pathway are EC 2.3.1.109, EC 3.5.3.23, EC 2.6.1.81, EC 1.2.1.71 and EC 3.5.1.96.",2318
4409,"Also acts on L-ornithine.This is the first enzyme in the arginine succinyltransferase (AST)pathway for the catabolism of arginine.This pathway converts the carbon skeleton of arginine into glutamate,with the concomitant production of ammonia and conversion ofsuccinyl-CoA into succinate and CoA.The five enzymes involved in this pathway are EC 2.3.1.109,EC 3.5.3.23, EC 2.6.1.81, EC 1.2.1.71 and EC 3.5.1.96.",2318
4410,"Cinnamoyl-CoA, 4-coumaroyl-CoA and sinapoyl-CoA can also act as donors, and some aromatic amines can act as acceptors.",2319
4411,"Cinnamoyl-CoA, 4-coumaroyl-CoA and sinapoyl-CoA can also act as donors. Some aromatic amines can act as acceptors.",2319
4412,"Cinnamoyl-CoA, 4-coumaroyl-CoA and sinapoyl-CoA can also act asdonors.Some aromatic amines can act as acceptors.",2319
4413,"The enzyme elongates CoA esters of fatty acids from C(6) to C(20) by incorporation of methylmalonyl, but not malonyl, residues, to form multimethyl-branched fatty-acyl-CoAs such as 2,4,6,8-tetramethyl-octanoyl-CoA.",2320
4414,"Elongates CoA esters of fatty acids from C(6) to C(20) by incorporation of methylmalonyl, but not malonyl, residues, to form multimethyl-branched fatty-acyl-CoA such as 2,4,6,8-tetramethyl-octosanoyl-CoA.",2320
4415,"Elongates CoA esters of fatty acids from C(6) to C(20) byincorporation of methylmalonyl, but not malonyl, residues, to formmultimethyl-branched fatty-acyl-CoA such as 2,4,6,8-tetramethyl-octosanoyl-CoA.",2320
4416,1-aminocyclopropane-1-carboxylate can act instead of malonyl-CoA.,2321
4417,1-aminocyclopropane-1-carboxylate can act instead of malonyl-CoA.,2321
4418,"The 6-position of the glucose residue of formononetin can also act as acceptor; some other 7-O-glucosides of isoflavones, flavones and flavonols can also act, but more slowly.",2324
