id_syn,synonyme,id_enzyme
5741,Phosphatidylinositol phospholipase D,3941
5742,Phosphatidylinositol-glycan-specific phospholipase D,3941
5743,Phosphatidylinositol-specific phospholipase D,3941
5744,Alpha-glucose-1-phosphate phosphodiesterase,3942
5745,C-di-GMP-specific phosphodiesterase,3943
5746,PDEA1,3943
5747,Phosphodiesterase A1,3943
5748,cAMP-specific PDE,3944
5749,cAMP-specific phosphodiesterase,3944
5750,Anandamide-generating phospholipase D,3945
5751,N-acyl phosphatidylethanolamine phospholipase D,3945
5752,Deoxy-GTPase,3949
5753,Deoxyguanosinetriphosphate triphosphohydrolase,3949
5754,Aryl-sulfate sulphohydrolase,3950
5755,Sulfatase,3950
5756,Arylsulfatase C,3951
5757,Steroid sulfatase,3951
5758,Steryl-sulfate sulfohydrolase,3951
5759,Glucosulfatase,3952
5760,Chondroitinase,3953
5761,Chondroitinsulfatase,3953
5762,Galactose-6-sulfate sulfatase,3953
5763,Arylsulfatase A,3957
5764,N-sulfoglucosamine-6-sulfatase,3960
5765,Arylsulfatase B,3961
5766,Chondroitinase,3961
5767,Chondroitinsulfatase,3961
5768,Chondroitinsulfatase,3962
5769,Chondroitinsulfatase,3963
5770,Glucosamine-6-sulfatase,3963
5771,Chondroitinsulfatase,3964
5772,Chondro-2-sulfatase,3967
5773,(R)-specific sec-alkylsulfatase,3968
5774,Sec-alkylsulfatase,3968
5775,Prenyl-pyrophosphatase,3969
5776,(ppGpp)ase,3970
5777,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",3970
5778,Penta-phosphate guanosine-3'-diphosphohydrolase,3970
5779,Penta-phosphate guanosine-3'-pyrophosphohydrolase,3970
5780,Bornyl diphosphate hydrolase,3971
5781,Bornyl pyrophosphate hydrolase,3971
5782,Monoterpenyl-pyrophosphatase,3971
5783,Geranylgeranyl diphosphate phosphatase,3973
5784,FPP phosphatase,3974
5785,Farnesyl pyrophosphate:drimenol cyclase,3975
5786,"Labda-7,13E-dien-15-ol synthase",3978
5787,Geraniol synthase,3979
5788,Geranyl pyrophosphate pyrophosphatase,3979
5789,A-esterase,3980
5790,Aryltriphosphatase,3980
5791,Paraoxon hydrolase,3980
5792,Paraoxonase,3980
5793,Phosphotriesterase,3980
5794,DFPase,3981
5795,OPA anhydrase,3981
5796,OPAA,3981
5797,Organophosphorus acid anhydrolase,3981
5798,Somanase,3981
5799,Tabunase,3981
5800,E,3982
5801,coli exonuclease I,3982
5802,Exonuclease I,3982
5803,E,3983
5804,coli exonuclease III,3983
5805,Exonuclease III,3983
5806,Lambda exonuclease,3984
5807,DNA 5'-dinucleotidohydrolase,3985
5808,Phage SP3 DNase,3985
5809,E,3986
5810,coli exonuclease V,3986
5811,Exonuclease V,3986
5812,E,3987
5813,coli exonuclease VII,3987
5814,Exonuclease VII,3987
5815,Ribonuclease II,3988
5816,RNase D,3992
5817,Venom phosphodiesterase,3994
5818,3'-exonuclease,3995
5819,Spleen phosphodiesterase,3995
5820,DNase,3996
5821,Pancreatic DNase,3996
5822,Thymonuclease,3996
5823,Deoxyribonuclease IV (phage T4-induced),3997
5824,Endodeoxyribonuclease IV (phage T(4)-induced),3997
5825,Endodeoxyribonuclease IV (phage T4-induced),3997
5826,Endonuclease II,3997
5827,Endonuclease IV,3997
5828,Type I restriction enzyme,3998
5829,Type II restriction enzyme,3999
5830,Type III restriction enzyme,4000
5831,5'-CC-3'-preferring endodeoxyribonuclease,4001
5832,Streptomyces glaucescens exocytoplasmic endodeoxyribonuclease,4001
5833,Streptomyces glaucescens exocytoplasmic endonuclease,4001
5834,DNase V,4002
5835,Endonuclease V,4002
5836,Escherichia coli endodeoxyribonuclease V,4002
5837,T(4) endonuclease II,4003
5838,T(4) endonuclease IV,4004
5839,DNase II,4005
5840,Lysosomal DNase II,4005
5841,Aspergillus DNase K1,4006
5842,Crossover junction endoribonuclease,4008
5843,Cruciform-cutting endonuclease,4008
5844,Endo X3,4008
5845,Endonuclease RuvC,4008
5846,Endonuclease VII,4008
5847,Endonuclease X3,4008
5848,Hje endonuclease,4008
5849,Holliday junction endonuclease CCE1,4008
5850,Holliday junction nuclease,4008
5851,Holliday junction resolvase,4008
5852,Holliday junction-cleaving endonuclease,4008
5853,Holliday junction-resolving endoribonuclease,4008
5854,Resolving enzyme CCE1,4008
5855,RusA endonuclease,4008
5856,RusA Holliday junction resolvase,4008
5857,RuvC endonuclease,4008
5858,SpCCe1 Holliday junction resolvase,4008
5859,Endodeoxyribonuclease (pyrimidine dimer),4073
5860,Ribonuclease 3,4077
5861,RNase III,4077
5862,Endoribonuclease H,4078
5863,RNase H,4078
5864,Endoribonuclease IV,4080
5865,Poly(A)-specific ribonuclease,4080
5866,5S ribosomal maturation nuclease,4082
5867,RNase M5,4082
5868,3 tRNase,4085
5869,RNase Z,4085
5870,tRNA 3 endonuclease,4085
5871,tRNase Z,4085
5872,Endoribonuclease E,4086
5873,RNase E,4086
5874,Ribonuclease II,4089
5875,Ribonuclease T2,4089
5876,Aspergillus oryzae ribonuclease,4091
5877,Guanyloribonuclease,4091
5878,Ribonuclease T1,4091
5879,RNase N1,4091
5880,RNase N2,4091
5881,Ribonuclease U2,4092
5882,Pancreatic RNase,4093
5883,Ribonuclease I,4093
5884,RNase,4093
5885,RNase A,4093
5886,RNase I,4093
5887,RNase F,4095
5888,Endoribonuclease V,4096
5889,Alpha-sarcin,4098
5890,Aspergillus nuclease S1,4099
5891,Deoxyribonuclease S1,4099
5892,Endonuclease S1,4099
5893,Single-stranded-nucleate endonuclease,4099
5894,Endonuclease (Serratia marcescens),4100
5895,Micrococcal endonuclease,4101
5896,Glycogenase,4102
5897,4-alpha-D-glucan maltohydrolase,4103
5898,Glycogenase,4103
5899,Saccharogen amylase,4103
5900,4-alpha-D-glucan glucohydrolase,4104
5901,Amyloglucosidase,4104
5902,"Exo-1,4-alpha-glucosidase",4104
5903,Gamma-amylase,4104
5904,Glucoamylase,4104
5905,Lysosomal alpha-glucosidase,4104
5906,Avicelase,4105
5907,"Beta-1,4-endoglucan hydrolase",4105
5908,"Beta-1,4-glucanase",4105
5909,Carboxymethyl cellulase,4105
5910,Celludextrinase,4105
5911,"Endo-1,4-beta-D-glucanase",4105
5912,"Endo-1,4-beta-D-glucanohydrolase",4105
5913,"Endo-1,4-beta-glucanase",4105
5914,Endoglucanase,4105
5915,"Endo-1,3-beta-glucanase",4107
5916,"Endo-1,4-beta-glucanase",4107
5917,Laminarinase,4107
5918,Inulase,4108
5919,Alpha-methylglucosidase,4111
5920,Isomaltase,4111
5921,"Oligosaccharide alpha-1,6-glucosidase",4111
5922,Sucrase-isomaltase,4111
5923,"Alpha-1,6-glucan-6-glucanohydrolase",4112
5924,"1,4-beta-poly-N-acetylglucosaminidase",4115
5925,Chitodextrinase,4115
5926,Poly-beta-glucosaminidase,4115
5927,Pectin depolymerase,4116
5928,Pectinase,4116
5929,Muramidase,4118
5930,Alpha-neuraminidase,4119
5931,N-acylneuraminate glycohydrolase,4119
5932,Neuraminidase,4119
5933,Sialidase,4119
5934,Acid maltase,4121
5935,Glucoinvertase,4121
5936,Glucosidosucrase,4121
5937,Lysosomal alpha-glucosidase,4121
5938,Maltase,4121
5939,Maltase-glucoamylase,4121
5940,Amygdalase,4122
5941,Beta-D-glucoside glucohydrolase,4122
5942,Cellobiase,4122
5943,Gentobiase,4122
5944,Melibiase,4123
5945,Exo-(1->4)-beta-D-galactanase,4124
5946,Lactase,4124
5947,Mannanase,4126
5948,Mannase,4126
5949,Beta-fructosidase,4127
5950,Invertase,4127
5951,Saccharase,4127
5952,Trehalase,4129
5953,"Endo-1,3-beta-xylosidase",4133
5954,"Xylan endo-1,3-beta-xylosidase",4133
5955,Xylanase,4133
5956,"Amylo-1,6-glucosidase",4134
5957,Dextrin 6-alpha-D-glucosidase,4134
5958,Chondroitinase,4136
5959,Chondroitinase I,4136
5960,Hyaluronidase,4136
5961,Hyaluronoglucosidase,4136
5962,Hyaluronidase,4137
5963,"1,4-beta-D-xylan xylohydrolase",4138
5964,Beta-xylosidase,4138
5965,"Exo-1,4-beta-xylosidase",4138
5966,Xylobiase,4138
5967,(1->3)-beta-glucan endohydrolase,4140
5968,"Endo-1,3-beta-glucanase",4140
5969,Laminarinase,4140
5970,"Alpha-dextrin endo-1,6-alpha-glucosidase",4142
5971,Amylopectin 6-glucanohydrolase,4142
5972,Debranching enzyme,4142
5973,Limit dextrinase,4142
5974,Pullulan 6-glucanohydrolase,4142
5975,Acid beta-glucosidase,4146
5976,Beta-glucocerebrosidase,4146
5977,D-glucosyl-N-acylsphingosine glucohydrolase,4146
5978,Galactocerebrosidase,4147
5979,Galactocerebroside beta-galactosidase,4147
5980,Galactosylceramide beta-galactosidase,4147
5981,Galcerase,4147
5982,Sucrase,4149
5983,Sucrase-isomaltase,4149
5984,Sucrose alpha-glucohydrolase,4149
5985,Alpha-galactosidase B,4150
5986,Alpha-GalNAcase,4150
5987,Alpha-NAGA,4150
5988,N-acetyl-alpha-glucosaminidase,4151
5989,NAG,4151
5990,Alpha-L-fucoside fucohydrolase,4152
5991,Beta-hexosaminidase,4153
5992,Hexosaminidase,4153
5993,N-acetyl-beta-glucosaminidase,4153
5994,Alpha-L-arabinofuranosidase,4156
5995,Arabinofuranosidase,4156
5996,Arabinosidase,4156
5997,"Exo-1,3-beta-glucanase",4159
5998,"Exo-1,3-beta-glucosidase",4159
5999,"Endo-1,3-alpha-glucanase",4160
6000,Exo-maltotetraohydrolase,4161
6001,G4-amylase,4161
6002,"Glucan 1,4-alpha-maltotetrahydrolase",4161
6003,Maltotetraose-forming amylase,4161
6004,Phloretin-glucosidase,4163
6005,Phlorizin hydrolase,4163
6006,Almond emulsin fucosidase II,4164
6007,"2,6-beta-D-fructan 6-beta-D-fructofuranosylfructohydrolase",4165
6008,"2,6-beta-D-fructan 6-levanbiohydrolase",4165
6009,"Beta-2,6-fructan-6-levanbiohydrolase",4165
6010,Levanbiose-producing levanase,4165
6011,Exopolygalacturonase,4168
6012,Poly(galacturonate) hydrolase,4168
6013,Debranching enzyme,4169
6014,"Exo-1,6-alpha-glucosidase",4171
6015,Glucodextranase,4171
6016,"Endo-1,2-beta-glucanase",4172
6017,"Exo-1,3-beta-xylosidase",4173
6018,"1,3-1,4-beta-D-glucan 4-glucanohydrolase",4174
6019,Beta-glucanase,4174
6020,"Endo-beta-1,3-1,4 glucanase",4174
6021,Lichenase,4174
6022,Mixed linkage beta-glucanase,4174
6023,"1,4-beta-D-glucan glucohydrolase",4175
6024,"Exo-1,4-beta-D-glucosidase",4175
6025,"Exo-1,4-beta-glucanase",4175
6026,"Exo-1,4-beta-glucosidase",4175
6027,"Beta-1,6-glucanase",4176
6028,"Endo-1,6-beta-D-glucanase",4176
6029,"Endo-1,6-beta-glucanase",4176
6030,"Exo-1,2-1,3-alpha-mannosidase",4178
6031,Beta-mannanase,4179
6032,"Endo-1,4-mannanase",4179
6033,Exo-beta-D-fructosidase,4181
6034,Fructanase,4181
6035,Agarase,4182
6036,Endo-beta-agarase,4182
6037,Exopolygalacturanosidase,4183
6038,Kappa-carrageenan 4-beta-D-glycanohydrolase,4184
6039,"Exo-1,3-alpha-glucanase",4185
6040,6-Phospho-beta-D-galactosidase,4186
6041,Beta-D-phosphogalactoside galactohydrolase,4186
6042,Phospho-beta-glucosidase,4187
6043,Phosphocellobiase,4187
6044,Polysaccharide depolymerase,4188
6045,Beta-L-arabinosidase,4189
6046,Beta-L-arabinoside arabinohydrolase,4189
6047,Vicianosidase,4189
6048,Arabinogalactanase,4190
6049,"Endo-1,4-beta-galactanase",4190
6050,Galactanase,4190
6051,"1,4-beta-cellobiohydrolase",4192
6052,4-beta-D-glucan cellobiohydrolase (non-reducing end),4192
6053,Avicelase,4192
6054,"Exo-1,4-beta-D-glucanase",4192
6055,Exocellobiohydrolase,4192
6056,Exoglucanase,4192
6057,Exo-beta-N-acetylmuramidase,4193
6058,Trehalose-6-phosphate hydrolase,4194
6059,Exo-isomaltohydrolase,4195
6060,Isomalto-dextranase,4195
6061,Exo-isomaltotriohydrolase,4196
6062,Di-N-acetylchitobiosyl beta-N-acetylglucosaminidase,4197
6063,Endo-beta-N-acetylglucosaminidase,4197
6064,D-galactosyl-3-(N-acetyl-alpha-D-galactosaminyl)-L-serinemucinaminohydrolase,4198
6065,D-galactosyl-N-acetyl-alpha-D-galactosamine D-galactosyl-N-acetyl-galactosaminohydrolase,4198
6066,Endo-alpha-acetylgalactosaminidase,4198
6067,Endo-alpha-GalNAc-ase,4198
6068,Endo-alpha-N-acetyl-D-galactosaminidase,4198
6069,Glycopeptide alpha-N-acetylgalactosaminidase,4198
6070,Mucinaminylserine mucinaminidase,4198
6071,Exo-maltohexaohydrolase,4199
6072,G6-amylase,4199
6073,Maltohexaose-producing amylase,4199
6074,"Endo-1,5-alpha-L-arabinanase",4200
6075,"Exo-1,4-beta-mannobiohydrolase",4201
6076,"Mannan 1,4-beta-mannobiosidase",4201
6077,"1,6-beta-D-mannan mannanohydrolase",4202
6078,"Endo-1,6-beta-mannanase",4202
6079,Endo-alpha-1->6-D-mannanase,4202
6080,"Exo-1,6-beta-mannanase",4202
6081,Endo-beta-galactosidase,4203
6082,Endo-beta-galactosidase,4204
6083,Strictosidine beta-glucosidase,4206
6084,Processing A-glucosidase I,4207
6085,Almond emulsin fucosidase I,4212
6086,Man9-mannosidase,4214
6087,ManI,4214
6088,Mannosidase 1A,4214
6089,Mannosidase 1B,4214
6090,ManII,4215
6091,Mannosidase II,4215
6092,"Dextran alpha-1,2 debranching enzyme",4216
6093,Exo-maltotriohydrolase,4217
6094,Isoprimeverose-producing oligoxyloglucan hydrolase,4221
6095,Phospho-alpha-glucosidase,4223
6096,Endo-glucosylceramidase,4224
6097,Endoglycoceramidase,4224
6098,Oligoglycosylglucosylceramide glycohydrolase,4224
6099,Endo-N-acetylneuraminidase,4230
6100,Endoneuraminidase,4230
6101,"Poly(alpha-2,8-sialosyl) endo-N-acetylneuraminidase",4230
6102,Maltogenic alpha-amylase,4234
6103,Feraxan endoxylanase,4237
6104,Alpha-glucosiduronase,4240
6105,Oligosaccharide lacto-N-biosylhydrolase,4241
6106,Malto-oligosyltrehalose trehalohydrolase,4242
6107,Maltooligosyl trehalose trehalohydrolase,4242
6108,"Amylopectin-1,6-glucosidase",4243
6109,R-enzyme,4243
6110,Alpha-Kdo-ase,4245
6111,Beta-D-galactofuranosidase,4247
6112,Exo-beta-D-galactofuranosidase,4247
6113,Exo-beta-galactofuranosidase,4247
6114,Myrosinase,4248
6115,Sinigrase,4248
6116,Sinigrinase,4248
6117,"1,4-beta-D-glucan glucanohydrolase",4252
6118,XEG,4252
6119,"Xyloglucan endo-beta-1,4-glucanase",4252
6120,Xyloglucanase,4252
6121,Xyloglucanendohydrolase,4252
6122,Endo-beta-mannosidase,4253
6123,1-FEH II,4254
6124,1-FEH w1,4254
6125,1-FEH w2,4254
6126,1-fructan exohydrolase,4254
6127,"Beta-(2,1)-D-fructan fructohydrolase",4254
6128,Beta-(2-1)-D-fructan fructohydrolase,4254
6129,Beta-(2-1)-linkage-specific fructan-beta-fructosidase,4254
6130,Beta-(2-1)fructan exohydrolase,4254
6131,Inulinase,4254
6132,6-FEH,4255
6133,Beta-(2-6)-fructan exohydrolase,4255
6134,Levanase,4255
6135,Reducing end xylose-releasing exo-oligoxylanase,4257
6136,Rex,4257
6137,Agarase A33,4259
6138,Alpha-NAOS hydrolase,4260
6139,Alpha-neoagarooligosaccharide hydrolase,4260
6140,Furcatin hydrolase,4262
6141,Isoflavonoid 7-O-beta-apiosyl-glucoside beta-glucosidase,4262
6142,Isoflavonoid-7-O-beta(D-apiosyl-(1->6)-beta-D-glucoside) disaccharidase,4262
6143,"Endo-beta-1,4-carrageenose 2,6,2'-trisulfate-hydrolase",4263
6144,"Endo-1,6-beta-galactanase",4265
6145,Endo-beta-(1->6)-galactanase,4265
6146,Exo-beta-D-glucosaminidase,4266
6147,Exochitosanase,4266
6148,GlcNase,4266
6149,Hpa1 heparanase,4267
6150,HPSE,4267
6151,Baicalinase,4268
6152,Glycoside hydrolase O-GlcNAcase,4270
6153,O-GlcNAc hydrolase,4270
6154,O-GlcNAcase,4270
6155,OGA,4270
6156,2-O-(6-phospho-mannosyl)-D-glycerate hydrolase,4271
6157,RG-hydrolase,4272
6158,RG-galacturonohydrolase,4274
6159,RG alpha-L-rhamnopyranohydrolase,4275
6160,RG-rhamnohydrolase,4275
6161,ABA-beta-D-glucosidase,4276
6162,Beta-D-glucopyranosyl abscisate hydrolase,4276
6163,Cellulase SS,4277
6164,Endoglucanase SS,4277
6165,Alpha-xylosidase,4278
6166,Endo-beta-porphyranase,4279
6167,Porphyranase,4279
6168,Unsaturated glucuronyl hydrolase,4280
6169,Unsaturated glucuronyl hydrolase,4281
6170,"Endo-beta-1,3-galactanase",4282
6171,DIMBOA glucosidase,4283
6172,DIMBOAGlc hydrolase,4283
6173,UDP-N-acetylglucosamine 2-epimerase,4284
6174,UDP-Bac2Ac(4)Ac 2-epimerase,4285
6175,Furostanol 26-O-beta-D-glucoside glucohydrolase,4287
6176,Furostanol glycoside 26-O-beta-D-glucosidase,4287
6177,Torvosidase,4287
6178,Beta-L-arabinobiosidase,4288
6179,Dioscin glycosidase (aglycone-forming),4290
6180,Dioscin-alpha-L-rhamnosidase,4291
6181,IAG-NH,4300
6182,IAG-nucleoside hydrolase,4300
6183,Inosine-adenosine-guanosine preferring nucleoside hydrolase,4300
6184,N-D-ribosylpurine ribohydrolase,4300
6185,N-ribosyl purine ribohydrolase,4300
6186,Nucleosidase,4300
6187,Nucleosidase g,4300
6188,Nucleoside hydrolase,4300
6189,Purine beta-ribosidase,4300
6190,Purine nucleoside hydrolase,4300
6191,Purine ribonucleosidase,4300
6192,Purine-specific nucleoside N-ribohydrolase,4300
6193,Ribonucleoside hydrolase,4300
6194,Inosinase,4301
6195,Uridine ribohydrolase,4302
6196,ADP-ribosyl cyclase,4304
6197,Beta-NAD(+) glycohydrolase,4304
6198,Diphosphopyridine nucleosidase,4304
6199,DPN hydrolase,4304
6200,DPNase,4304
6201,NAD glycohydrolase,4304
6202,NAD nucleosidase,4304
6203,NAD(+) nucleosidase,4304
6204,NADase,4304
6205,Nicotinamide adenine dinucleotide glycohydrolase,4304
6206,Nicotinamide adenine dinucleotide nucleosidase,4304
6207,NAD hydrolase,4305
6208,NAD(+) nucleosidase,4305
6209,NADase,4305
6210,Nicotinamide adenine dinucleotide nucleosidase,4305
6211,Adenosinase,4306
6212,N-ribosylpyrimidine nucleosidase,4307
6213,N-ribosylpyrimidine ribohydrolase,4307
6214,Nucleoside ribohydrolase,4307
6215,Pyrimidine nucleosidase,4307
6216,5'-methyladenosine nucleosidase,4308
6217,AdoHcy/MTA nucleosidase,4308
6218,S-adenosylhomocysteine hydrolase,4308
6219,S-adenosylhomocysteine nucleosidase,4308
6220,S-adenosylhomocysteine/5'-methylthioadenosine nucleosidase,4308
6221,Pyr5N,4309
6222,NMNase,4313
6223,DNA(hypoxanthine) glycohydrolase,4314
6224,DNA-deoxyinosine glycosidase,4314
6225,5'-methylthioadenosine nucleosidase,4315
6226,MeSAdo nucleosidase,4315
6227,Methylthioadenosine methylthioribohydrolase,4315
6228,MTA nucleosidase,4315
6229,Pyrimidine dimer DNA-glycosylase,4316
6230,ADP-ribose-L-arginine cleavage enzyme,4318
6231,ADP-ribose-L-arginine cleaving enzyme,4318
6232,ADP-ribosylarginine hydrolase,4318
6233,N(omega)-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase,4318
6234,DNA glycosidase I,4319
6235,DNA-3-methyladenine glycosidase I,4319
6236,DNA glycosidase II,4320
6237,DNA-3-methyladenine glycosidase II,4320
6238,rRNA N-glycosidase,4321
6239,Fapy-DNA glycosylase,4322
6240,Formamidopyrimidine-DNA glycosylase,4322
6241,ADP-ribosyl glycohydrolase,4323
6242,Dinitrogenase reductase activating glycohydrolase,4323
6243,7-methylxanthosine nucleosidase,4324
6244,Methylpurine nucleosidase,4324
6245,N-meNase,4324
6246,N-methyl nucleoside hydrolase,4324
6247,Futalosine nucleosidase,4325
6248,Uracil DNA glycohydrolase,4326
6249,Uracil-DNA N-glycosylase,4326
6250,DsUDG,4327
6251,Mismatch-specific thymine-DNA glycosylase,4328
6252,Mismatch-specific thymine-DNA N-glycosylase,4328
6253,TDG,4328
6254,Thymine DNA glycosylase,4328
6255,Uracil/thymine DNA glycosylase,4328
6256,Adenosylhomocysteine hydrolase,4330
6257,AdoHcyase,4330
6258,S-adenosylhomocysteinase,4330
6259,S-adenosylhomocysteine hydrolase,4330
6260,S-adenosylhomocysteine synthase,4330
6261,SAHase,4330
6262,Methylmethionine-sulfonium-salt hydrolase,4331
6263,S-adenosyl-L-methionine hydrolase,4331
6264,S-adenosylmethionine cleaving enzyme,4331
6265,"2,3-dihydro-2,3-dihydroxybenzoate synthase",4333
6266,Trans-epoxysuccinate hydratase,4336
6267,Leukotriene A(4) hydrolase,4338
6268,Leukotriene-A4 hydrolase,4338
6269,LTA-4 hydrolase,4338
6270,Hepoxilin A(3) hydrolase,4339
6271,Hepoxilin epoxide hydrolase,4339
6272,Hepoxylin hydrolase,4339
6273,Limonene oxide hydrolase,4340
6274,Arene-oxide hydratase,4341
6275,Aryl epoxide hydrase,4341
6276,"Benzo[a]pyrene-4,5-oxide hydratase",4341
6277,Cis-epoxide hydrolase,4341
6278,Epoxide hydrase,4341
6279,Epoxide hydratase,4341
6280,MEH,4341
6281,Microsomal epoxide hydrase,4341
6282,Microsomal epoxide hydratase,4341
6283,Arene-oxide hydratase,4342
6284,Aryl epoxide hydrase,4342
6285,Cytosolic epoxide hydrolase,4342
6286,Epoxide hydrase,4342
6287,Epoxide hydratase,4342
6288,Trans-stilbene oxide hydrolase,4342
6289,ChEH,4343
6290,Cholesterol-epoxide hydrolase,4343
6291,"Chorismate/3,4-dihydroxycyclohexa-1,5-dienoate synthase",4345
